Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
28634,2017,Emmanuel MACRON,François FILLON,False
22966,2017,Marine LE PEN,Marine LE PEN,True
4681,2022,Emmanuel MACRON,Emmanuel MACRON,True
20770,2022,Marine LE PEN,Marine LE PEN,True
23749,2017,François FILLON,François FILLON,True
16268,2017,Marine LE PEN,Marine LE PEN,True
10404,2022,Marine LE PEN,Marine LE PEN,True
12442,2017,François FILLON,Emmanuel MACRON,False
12347,2017,François FILLON,Emmanuel MACRON,False
23543,2017,François FILLON,François FILLON,True
30527,2017,François FILLON,François FILLON,True
32911,2017,François FILLON,François FILLON,True
27902,2017,Marine LE PEN,Marine LE PEN,True
15377,2022,Emmanuel MACRON,Emmanuel MACRON,True
14918,2017,Emmanuel MACRON,Emmanuel MACRON,True
8820,2022,Emmanuel MACRON,Emmanuel MACRON,True
1995,2022,Marine LE PEN,Marine LE PEN,True
34837,2017,François FILLON,François FILLON,True
25640,2017,Emmanuel MACRON,Emmanuel MACRON,True
25440,2022,Emmanuel MACRON,Emmanuel MACRON,True
2585,2022,Marine LE PEN,Marine LE PEN,True
23590,2017,François FILLON,François FILLON,True
17226,2017,Emmanuel MACRON,Emmanuel MACRON,True
2493,2017,Marine LE PEN,Marine LE PEN,True
19103,2017,Marine LE PEN,Marine LE PEN,True
33616,2017,Emmanuel MACRON,Emmanuel MACRON,True
15916,2017,Marine LE PEN,Marine LE PEN,True
15580,2022,Marine LE PEN,Marine LE PEN,True
18033,2022,Marine LE PEN,Marine LE PEN,True
2432,2022,Marine LE PEN,Marine LE PEN,True
34278,2017,François FILLON,François FILLON,True
12716,2022,Marine LE PEN,Marine LE PEN,True
29033,2017,François FILLON,François FILLON,True
31429,2017,Marine LE PEN,Marine LE PEN,True
6562,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
18927,2017,Marine LE PEN,Marine LE PEN,True
33344,2022,Marine LE PEN,Marine LE PEN,True
8274,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
11091,2022,Marine LE PEN,Marine LE PEN,True
6636,2022,Marine LE PEN,Marine LE PEN,True
5716,2017,Marine LE PEN,Marine LE PEN,True
33934,2022,Marine LE PEN,Marine LE PEN,True
34310,2017,Marine LE PEN,Marine LE PEN,True
15563,2022,Marine LE PEN,Marine LE PEN,True
35264,2022,Éric ZEMMOUR,Emmanuel MACRON,False
16328,2017,Marine LE PEN,Marine LE PEN,True
5975,2022,Marine LE PEN,Marine LE PEN,True
1410,2022,Emmanuel MACRON,Emmanuel MACRON,True
13126,2017,François FILLON,Jean-Luc MÉLENCHON,False
646,2017,Marine LE PEN,Marine LE PEN,True
168,2022,Marine LE PEN,Marine LE PEN,True
32493,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31416,2022,Marine LE PEN,Marine LE PEN,True
18991,2022,Marine LE PEN,Marine LE PEN,True
3874,2017,Marine LE PEN,Marine LE PEN,True
34889,2022,Marine LE PEN,Marine LE PEN,True
8068,2022,Marine LE PEN,Marine LE PEN,True
22539,2022,Emmanuel MACRON,Emmanuel MACRON,True
28553,2022,Emmanuel MACRON,Emmanuel MACRON,True
21190,2022,Emmanuel MACRON,Emmanuel MACRON,True
33340,2017,Emmanuel MACRON,Emmanuel MACRON,True
5860,2017,Marine LE PEN,Marine LE PEN,True
7848,2022,Marine LE PEN,Marine LE PEN,True
18465,2017,Marine LE PEN,Marine LE PEN,True
23354,2017,Marine LE PEN,Marine LE PEN,True
32486,2022,Marine LE PEN,Marine LE PEN,True
33212,2022,Emmanuel MACRON,Emmanuel MACRON,True
9618,2017,Marine LE PEN,Marine LE PEN,True
23305,2017,Marine LE PEN,Marine LE PEN,True
24447,2017,Marine LE PEN,Marine LE PEN,True
11578,2022,Marine LE PEN,Marine LE PEN,True
31849,2022,Marine LE PEN,Marine LE PEN,True
34935,2017,Emmanuel MACRON,Emmanuel MACRON,True
3092,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
29820,2017,Marine LE PEN,Marine LE PEN,True
24436,2017,Marine LE PEN,Marine LE PEN,True
9159,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
23692,2017,François FILLON,Emmanuel MACRON,False
23287,2022,Emmanuel MACRON,Emmanuel MACRON,True
10430,2017,Emmanuel MACRON,Emmanuel MACRON,True
31993,2022,Marine LE PEN,Marine LE PEN,True
28875,2022,Marine LE PEN,Marine LE PEN,True
4543,2017,Emmanuel MACRON,Emmanuel MACRON,True
34750,2017,Emmanuel MACRON,Emmanuel MACRON,True
25882,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
5995,2017,Marine LE PEN,Marine LE PEN,True
25718,2022,Emmanuel MACRON,Emmanuel MACRON,True
21052,2022,Emmanuel MACRON,Emmanuel MACRON,True
15270,2017,Emmanuel MACRON,Emmanuel MACRON,True
28219,2017,Marine LE PEN,Marine LE PEN,True
701,2017,Marine LE PEN,Marine LE PEN,True
11498,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9091,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
25386,2022,Marine LE PEN,Marine LE PEN,True
9829,2022,Marine LE PEN,Marine LE PEN,True
23498,2017,François FILLON,François FILLON,True
17215,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
3208,2017,Marine LE PEN,Marine LE PEN,True
16718,2017,Marine LE PEN,Marine LE PEN,True
24575,2017,Marine LE PEN,Marine LE PEN,True
22878,2022,Marine LE PEN,Marine LE PEN,True
14130,2017,François FILLON,Emmanuel MACRON,False
4026,2017,Marine LE PEN,Marine LE PEN,True
22360,2022,Marine LE PEN,Marine LE PEN,True
4264,2017,Emmanuel MACRON,Emmanuel MACRON,True
20481,2017,Marine LE PEN,Marine LE PEN,True
2514,2022,Marine LE PEN,Marine LE PEN,True
34440,2017,Marine LE PEN,Marine LE PEN,True
33144,2022,Emmanuel MACRON,Emmanuel MACRON,True
16383,2017,François FILLON,Emmanuel MACRON,False
5200,2017,Emmanuel MACRON,François FILLON,False
2243,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
12295,2022,Marine LE PEN,Marine LE PEN,True
30739,2022,Marine LE PEN,Marine LE PEN,True
26282,2017,Marine LE PEN,Marine LE PEN,True
29260,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17082,2017,Emmanuel MACRON,Emmanuel MACRON,True
26493,2017,Marine LE PEN,Marine LE PEN,True
10547,2022,Emmanuel MACRON,Emmanuel MACRON,True
976,2022,Emmanuel MACRON,Emmanuel MACRON,True
25530,2017,François FILLON,Emmanuel MACRON,False
20853,2017,François FILLON,Emmanuel MACRON,False
33511,2017,Emmanuel MACRON,Emmanuel MACRON,True
15134,2017,François FILLON,Jean-Luc MÉLENCHON,False
11188,2017,Marine LE PEN,Marine LE PEN,True
17672,2022,Marine LE PEN,Marine LE PEN,True
18316,2017,Emmanuel MACRON,Emmanuel MACRON,True
32500,2017,Marine LE PEN,Marine LE PEN,True
557,2022,Emmanuel MACRON,Emmanuel MACRON,True
33187,2017,Emmanuel MACRON,Emmanuel MACRON,True
33856,2017,Marine LE PEN,Marine LE PEN,True
12911,2017,Marine LE PEN,Marine LE PEN,True
8072,2022,Marine LE PEN,Marine LE PEN,True
17489,2022,Marine LE PEN,Marine LE PEN,True
18714,2017,François FILLON,François FILLON,True
31882,2022,Marine LE PEN,Marine LE PEN,True
1786,2017,Marine LE PEN,Marine LE PEN,True
5016,2022,Emmanuel MACRON,Emmanuel MACRON,True
27236,2017,Marine LE PEN,Marine LE PEN,True
7116,2017,Marine LE PEN,Marine LE PEN,True
31708,2022,Emmanuel MACRON,Emmanuel MACRON,True
25986,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19162,2017,Marine LE PEN,Marine LE PEN,True
3854,2017,Marine LE PEN,Marine LE PEN,True
17130,2017,Emmanuel MACRON,Emmanuel MACRON,True
431,2017,Marine LE PEN,Marine LE PEN,True
10660,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19518,2022,Emmanuel MACRON,Emmanuel MACRON,True
16006,2022,Emmanuel MACRON,Emmanuel MACRON,True
31881,2022,Marine LE PEN,Marine LE PEN,True
29761,2022,Emmanuel MACRON,Emmanuel MACRON,True
25465,2022,Emmanuel MACRON,Emmanuel MACRON,True
18174,2017,Marine LE PEN,Marine LE PEN,True
22958,2017,Marine LE PEN,Marine LE PEN,True
27822,2017,Marine LE PEN,Marine LE PEN,True
32848,2022,Marine LE PEN,Marine LE PEN,True
35530,2022,Emmanuel MACRON,Emmanuel MACRON,True
27062,2017,Marine LE PEN,Marine LE PEN,True
27705,2022,Marine LE PEN,Marine LE PEN,True
5626,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
16445,2017,Emmanuel MACRON,Emmanuel MACRON,True
29859,2017,Marine LE PEN,Marine LE PEN,True
6928,2022,Emmanuel MACRON,Emmanuel MACRON,True
21010,2022,Marine LE PEN,Marine LE PEN,True
14784,2022,Marine LE PEN,Marine LE PEN,True
27034,2022,Emmanuel MACRON,Emmanuel MACRON,True
8550,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13145,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
6084,2022,Marine LE PEN,Marine LE PEN,True
27028,2022,Emmanuel MACRON,Emmanuel MACRON,True
28972,2022,Marine LE PEN,Marine LE PEN,True
9536,2022,Marine LE PEN,Marine LE PEN,True
14368,2022,Emmanuel MACRON,Emmanuel MACRON,True
35092,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
6769,2017,Emmanuel MACRON,Emmanuel MACRON,True
1066,2022,Marine LE PEN,Marine LE PEN,True
8913,2017,François FILLON,François FILLON,True
25556,2017,François FILLON,Emmanuel MACRON,False
5956,2022,Marine LE PEN,Marine LE PEN,True
25418,2022,Emmanuel MACRON,Jean LASSALLE,False
5366,2022,Marine LE PEN,Marine LE PEN,True
9444,2022,Marine LE PEN,Marine LE PEN,True
1250,2022,Marine LE PEN,Marine LE PEN,True
8725,2017,Marine LE PEN,Marine LE PEN,True
1420,2022,Marine LE PEN,Marine LE PEN,True
31634,2022,Marine LE PEN,Marine LE PEN,True
26136,2022,Emmanuel MACRON,Emmanuel MACRON,True
446,2017,Marine LE PEN,Marine LE PEN,True
28788,2022,Emmanuel MACRON,Emmanuel MACRON,True
18145,2022,Emmanuel MACRON,Emmanuel MACRON,True
20257,2017,Marine LE PEN,Marine LE PEN,True
28328,2017,François FILLON,François FILLON,True
1734,2022,Marine LE PEN,Marine LE PEN,True
15058,2017,Emmanuel MACRON,François FILLON,False
28358,2017,Marine LE PEN,Marine LE PEN,True
7147,2022,Emmanuel MACRON,Emmanuel MACRON,True
3615,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
12958,2017,Marine LE PEN,Marine LE PEN,True
13072,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
10491,2017,Emmanuel MACRON,Emmanuel MACRON,True
10946,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
24034,2022,Marine LE PEN,Marine LE PEN,True
11857,2022,Marine LE PEN,Marine LE PEN,True
1462,2022,Emmanuel MACRON,Emmanuel MACRON,True
24207,2017,Marine LE PEN,Marine LE PEN,True
9717,2022,Marine LE PEN,Marine LE PEN,True
10350,2017,François FILLON,François FILLON,True
3609,2022,Marine LE PEN,Marine LE PEN,True
1899,2022,Emmanuel MACRON,Emmanuel MACRON,True
907,2022,Marine LE PEN,Marine LE PEN,True
5800,2017,Emmanuel MACRON,Emmanuel MACRON,True
2338,2017,Marine LE PEN,Marine LE PEN,True
11419,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
1213,2017,Jean-Luc MÉLENCHON,François FILLON,False
7284,2022,Marine LE PEN,Marine LE PEN,True
3886,2017,Marine LE PEN,Marine LE PEN,True
34071,2022,Marine LE PEN,Marine LE PEN,True
32827,2017,Marine LE PEN,Marine LE PEN,True
21848,2022,Marine LE PEN,Marine LE PEN,True
22551,2022,Emmanuel MACRON,Emmanuel MACRON,True
18361,2017,Marine LE PEN,Marine LE PEN,True
27783,2017,Marine LE PEN,Marine LE PEN,True
30703,2017,Marine LE PEN,Marine LE PEN,True
31903,2017,Marine LE PEN,Marine LE PEN,True
30502,2017,Marine LE PEN,Marine LE PEN,True
1218,2022,Emmanuel MACRON,Emmanuel MACRON,True
3872,2017,Marine LE PEN,Marine LE PEN,True
32880,2017,Marine LE PEN,Marine LE PEN,True
22776,2022,Marine LE PEN,Marine LE PEN,True
7059,2022,Emmanuel MACRON,Emmanuel MACRON,True
31942,2017,Marine LE PEN,Marine LE PEN,True
18940,2022,Emmanuel MACRON,Emmanuel MACRON,True
1246,2017,Emmanuel MACRON,François FILLON,False
9919,2022,Marine LE PEN,Marine LE PEN,True
30416,2017,Marine LE PEN,Marine LE PEN,True
5229,2022,Emmanuel MACRON,Emmanuel MACRON,True
34166,2017,Marine LE PEN,Marine LE PEN,True
12387,2017,François FILLON,Emmanuel MACRON,False
22835,2017,Marine LE PEN,Marine LE PEN,True
5028,2022,Emmanuel MACRON,Emmanuel MACRON,True
18366,2022,Emmanuel MACRON,Emmanuel MACRON,True
11982,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11055,2022,Marine LE PEN,Marine LE PEN,True
34045,2022,Marine LE PEN,Marine LE PEN,True
32343,2017,François FILLON,Emmanuel MACRON,False
3559,2017,Marine LE PEN,Marine LE PEN,True
10315,2017,Marine LE PEN,Marine LE PEN,True
1825,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
20044,2022,Marine LE PEN,Marine LE PEN,True
11734,2022,Marine LE PEN,Marine LE PEN,True
3337,2022,Marine LE PEN,Marine LE PEN,True
905,2022,Marine LE PEN,Marine LE PEN,True
3451,2022,Marine LE PEN,Marine LE PEN,True
27258,2022,Emmanuel MACRON,Emmanuel MACRON,True
24618,2022,Marine LE PEN,Marine LE PEN,True
20104,2022,Marine LE PEN,Marine LE PEN,True
35301,2017,Emmanuel MACRON,Emmanuel MACRON,True
20629,2017,Marine LE PEN,Marine LE PEN,True
4053,2022,Marine LE PEN,Marine LE PEN,True
17543,2017,Marine LE PEN,Marine LE PEN,True
18736,2022,Marine LE PEN,Marine LE PEN,True
8847,2017,Marine LE PEN,Marine LE PEN,True
24236,2017,François FILLON,François FILLON,True
26134,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
29354,2022,Emmanuel MACRON,Emmanuel MACRON,True
19091,2022,Marine LE PEN,Marine LE PEN,True
9913,2022,Emmanuel MACRON,Emmanuel MACRON,True
5658,2017,Marine LE PEN,Marine LE PEN,True
12879,2022,Emmanuel MACRON,Emmanuel MACRON,True
23958,2022,Marine LE PEN,Marine LE PEN,True
15808,2022,Emmanuel MACRON,Emmanuel MACRON,True
15075,2022,Emmanuel MACRON,Emmanuel MACRON,True
17181,2022,Emmanuel MACRON,Emmanuel MACRON,True
10638,2017,Emmanuel MACRON,Emmanuel MACRON,True
3724,2022,Marine LE PEN,Marine LE PEN,True
16702,2017,Marine LE PEN,Marine LE PEN,True
15209,2022,Marine LE PEN,Marine LE PEN,True
25888,2017,Marine LE PEN,Marine LE PEN,True
18851,2017,Marine LE PEN,Marine LE PEN,True
5588,2022,Marine LE PEN,Marine LE PEN,True
21902,2017,Marine LE PEN,Marine LE PEN,True
6452,2017,Emmanuel MACRON,Emmanuel MACRON,True
22368,2017,Marine LE PEN,Marine LE PEN,True
21351,2017,Marine LE PEN,Marine LE PEN,True
33471,2022,Marine LE PEN,Marine LE PEN,True
2383,2017,Marine LE PEN,Marine LE PEN,True
6866,2017,Marine LE PEN,Marine LE PEN,True
24116,2022,Marine LE PEN,Marine LE PEN,True
20896,2017,Emmanuel MACRON,Emmanuel MACRON,True
34249,2022,Emmanuel MACRON,Emmanuel MACRON,True
16586,2022,Emmanuel MACRON,Emmanuel MACRON,True
21419,2022,Emmanuel MACRON,Emmanuel MACRON,True
22206,2017,Marine LE PEN,Marine LE PEN,True
22926,2022,Marine LE PEN,Marine LE PEN,True
7318,2017,Marine LE PEN,Marine LE PEN,True
27594,2022,Marine LE PEN,Marine LE PEN,True
12090,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
12890,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
28555,2017,Emmanuel MACRON,Emmanuel MACRON,True
23598,2022,Emmanuel MACRON,Emmanuel MACRON,True
32298,2017,Marine LE PEN,Marine LE PEN,True
20638,2017,Marine LE PEN,Marine LE PEN,True
12459,2022,Marine LE PEN,Marine LE PEN,True
21003,2017,Emmanuel MACRON,Emmanuel MACRON,True
31673,2022,Marine LE PEN,Marine LE PEN,True
28058,2022,Marine LE PEN,Marine LE PEN,True
9413,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
18907,2022,Marine LE PEN,Marine LE PEN,True
13948,2017,François FILLON,François FILLON,True
9046,2017,Marine LE PEN,Marine LE PEN,True
17205,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17757,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
19213,2017,Nicolas DUPONT-AIGNAN,François FILLON,False
23964,2017,Marine LE PEN,Marine LE PEN,True
24821,2017,Marine LE PEN,Marine LE PEN,True
24726,2017,François FILLON,Jean-Luc MÉLENCHON,False
16486,2022,Emmanuel MACRON,Emmanuel MACRON,True
3862,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
27439,2022,Emmanuel MACRON,Emmanuel MACRON,True
8973,2022,Marine LE PEN,Marine LE PEN,True
27039,2017,François FILLON,François FILLON,True
5409,2022,Marine LE PEN,Marine LE PEN,True
8427,2017,Marine LE PEN,Marine LE PEN,True
35176,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
25227,2017,Jean LASSALLE,Jean LASSALLE,True
9024,2022,Marine LE PEN,Marine LE PEN,True
24437,2022,Marine LE PEN,Marine LE PEN,True
21008,2017,Emmanuel MACRON,Emmanuel MACRON,True
7281,2017,François FILLON,François FILLON,True
34352,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
27277,2022,Marine LE PEN,Marine LE PEN,True
9539,2017,Marine LE PEN,Marine LE PEN,True
12790,2022,Marine LE PEN,Marine LE PEN,True
12703,2017,Emmanuel MACRON,Emmanuel MACRON,True
4902,2022,Marine LE PEN,Marine LE PEN,True
31802,2017,Marine LE PEN,Marine LE PEN,True
5032,2017,Emmanuel MACRON,François FILLON,False
35089,2017,Emmanuel MACRON,Emmanuel MACRON,True
1602,2022,Marine LE PEN,Marine LE PEN,True
33596,2017,François FILLON,Emmanuel MACRON,False
24774,2017,Emmanuel MACRON,Emmanuel MACRON,True
16086,2017,Marine LE PEN,Marine LE PEN,True
35559,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
4472,2022,Emmanuel MACRON,Emmanuel MACRON,True
9686,2022,Marine LE PEN,Marine LE PEN,True
12887,2022,Marine LE PEN,Marine LE PEN,True
16211,2022,Marine LE PEN,Marine LE PEN,True
7730,2022,Emmanuel MACRON,Emmanuel MACRON,True
8239,2022,Marine LE PEN,Marine LE PEN,True
29302,2022,Emmanuel MACRON,Emmanuel MACRON,True
12785,2017,Emmanuel MACRON,Emmanuel MACRON,True
2934,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
4736,2022,Emmanuel MACRON,Emmanuel MACRON,True
17599,2022,Emmanuel MACRON,Emmanuel MACRON,True
15752,2017,Marine LE PEN,Marine LE PEN,True
12808,2022,Marine LE PEN,Marine LE PEN,True
1306,2022,Emmanuel MACRON,Emmanuel MACRON,True
34465,2022,Emmanuel MACRON,Emmanuel MACRON,True
22479,2017,Marine LE PEN,Marine LE PEN,True
33989,2017,Emmanuel MACRON,François FILLON,False
18939,2017,François FILLON,François FILLON,True
10216,2022,Emmanuel MACRON,Emmanuel MACRON,True
16600,2017,Emmanuel MACRON,Emmanuel MACRON,True
12752,2017,Marine LE PEN,Marine LE PEN,True
29505,2022,Emmanuel MACRON,Emmanuel MACRON,True
11905,2022,Emmanuel MACRON,Emmanuel MACRON,True
1826,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
24695,2017,Marine LE PEN,Marine LE PEN,True
31642,2017,Marine LE PEN,Marine LE PEN,True
2273,2017,Marine LE PEN,Marine LE PEN,True
30244,2022,Marine LE PEN,Marine LE PEN,True
8951,2022,Marine LE PEN,Marine LE PEN,True
15467,2017,Emmanuel MACRON,Emmanuel MACRON,True
20875,2022,Emmanuel MACRON,Emmanuel MACRON,True
625,2017,Marine LE PEN,Marine LE PEN,True
17477,2017,Marine LE PEN,Marine LE PEN,True
17966,2022,Marine LE PEN,Marine LE PEN,True
6042,2022,Marine LE PEN,Marine LE PEN,True
32250,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
2109,2022,Marine LE PEN,Marine LE PEN,True
29509,2022,Emmanuel MACRON,Emmanuel MACRON,True
22203,2017,François FILLON,François FILLON,True
7225,2022,Marine LE PEN,Marine LE PEN,True
35380,2017,Marine LE PEN,Marine LE PEN,True
24721,2022,Emmanuel MACRON,Emmanuel MACRON,True
23371,2022,Marine LE PEN,Marine LE PEN,True
19684,2017,François FILLON,François FILLON,True
26506,2022,Emmanuel MACRON,Emmanuel MACRON,True
5212,2017,Marine LE PEN,Marine LE PEN,True
17449,2022,Emmanuel MACRON,Emmanuel MACRON,True
2757,2017,Marine LE PEN,Marine LE PEN,True
31458,2017,Marine LE PEN,Marine LE PEN,True
13325,2017,Marine LE PEN,Marine LE PEN,True
6808,2022,Marine LE PEN,Marine LE PEN,True
27834,2017,Emmanuel MACRON,Emmanuel MACRON,True
17842,2022,Emmanuel MACRON,Emmanuel MACRON,True
1613,2022,Marine LE PEN,Marine LE PEN,True
30929,2017,Marine LE PEN,Marine LE PEN,True
25744,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17151,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
414,2022,Marine LE PEN,Marine LE PEN,True
5908,2017,Emmanuel MACRON,Emmanuel MACRON,True
24873,2022,Emmanuel MACRON,Emmanuel MACRON,True
31128,2022,Marine LE PEN,Marine LE PEN,True
2638,2017,Marine LE PEN,Marine LE PEN,True
12892,2017,Marine LE PEN,Marine LE PEN,True
19719,2017,Marine LE PEN,Marine LE PEN,True
27992,2022,Marine LE PEN,Marine LE PEN,True
23345,2017,Marine LE PEN,Marine LE PEN,True
15399,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
399,2017,François FILLON,François FILLON,True
33687,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33848,2022,Marine LE PEN,Marine LE PEN,True
22825,2017,Marine LE PEN,Marine LE PEN,True
15508,2022,Emmanuel MACRON,Emmanuel MACRON,True
6137,2017,Emmanuel MACRON,Emmanuel MACRON,True
10430,2022,Emmanuel MACRON,Emmanuel MACRON,True
14564,2017,Marine LE PEN,Marine LE PEN,True
30243,2022,Emmanuel MACRON,Emmanuel MACRON,True
28968,2017,Marine LE PEN,Marine LE PEN,True
18491,2022,Marine LE PEN,Marine LE PEN,True
468,2022,Marine LE PEN,Marine LE PEN,True
19421,2017,Marine LE PEN,Marine LE PEN,True
13542,2017,Emmanuel MACRON,Emmanuel MACRON,True
30829,2017,Marine LE PEN,Marine LE PEN,True
12956,2022,Marine LE PEN,Marine LE PEN,True
14807,2017,Marine LE PEN,Marine LE PEN,True
29300,2022,Emmanuel MACRON,Emmanuel MACRON,True
21504,2017,Marine LE PEN,Marine LE PEN,True
5131,2017,Emmanuel MACRON,François FILLON,False
34438,2017,Marine LE PEN,Marine LE PEN,True
6304,2022,Marine LE PEN,Marine LE PEN,True
14566,2017,Marine LE PEN,Marine LE PEN,True
2340,2022,Marine LE PEN,Marine LE PEN,True
10166,2022,Emmanuel MACRON,Emmanuel MACRON,True
12952,2017,François FILLON,Jean-Luc MÉLENCHON,False
11780,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
18334,2022,Emmanuel MACRON,Emmanuel MACRON,True
22897,2017,Marine LE PEN,Marine LE PEN,True
16170,2017,Marine LE PEN,Marine LE PEN,True
20757,2022,Marine LE PEN,Marine LE PEN,True
23415,2017,Marine LE PEN,Marine LE PEN,True
27524,2022,Emmanuel MACRON,Emmanuel MACRON,True
12995,2022,Emmanuel MACRON,Emmanuel MACRON,True
29394,2022,Emmanuel MACRON,Emmanuel MACRON,True
22289,2022,Emmanuel MACRON,Emmanuel MACRON,True
27740,2022,Marine LE PEN,Marine LE PEN,True
28078,2022,Marine LE PEN,Marine LE PEN,True
15819,2022,Emmanuel MACRON,Emmanuel MACRON,True
14285,2017,Marine LE PEN,Marine LE PEN,True
1960,2022,Marine LE PEN,Marine LE PEN,True
4563,2017,Emmanuel MACRON,François FILLON,False
18544,2017,Marine LE PEN,Marine LE PEN,True
30800,2022,Marine LE PEN,Marine LE PEN,True
4249,2017,François FILLON,Emmanuel MACRON,False
5538,2017,Marine LE PEN,Marine LE PEN,True
11126,2017,Marine LE PEN,Marine LE PEN,True
5139,2022,Marine LE PEN,Marine LE PEN,True
14045,2022,Emmanuel MACRON,Emmanuel MACRON,True
15159,2017,François FILLON,Jean-Luc MÉLENCHON,False
1640,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
23327,2017,Marine LE PEN,Marine LE PEN,True
20399,2017,Jean-Luc MÉLENCHON,François FILLON,False
30329,2022,Marine LE PEN,Marine LE PEN,True
5898,2017,Marine LE PEN,Marine LE PEN,True
21590,2017,Marine LE PEN,Marine LE PEN,True
15306,2022,Marine LE PEN,Marine LE PEN,True
6700,2017,Marine LE PEN,Marine LE PEN,True
3577,2022,Marine LE PEN,Marine LE PEN,True
34200,2017,Marine LE PEN,Marine LE PEN,True
7254,2017,Emmanuel MACRON,Emmanuel MACRON,True
23139,2017,Marine LE PEN,Marine LE PEN,True
20580,2022,Marine LE PEN,Marine LE PEN,True
16302,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
20678,2017,Marine LE PEN,Marine LE PEN,True
19295,2017,Marine LE PEN,Marine LE PEN,True
35041,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
30142,2022,Emmanuel MACRON,Emmanuel MACRON,True
10991,2022,Marine LE PEN,Marine LE PEN,True
12355,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
14636,2017,Marine LE PEN,Marine LE PEN,True
17702,2017,François FILLON,François FILLON,True
21139,2022,Marine LE PEN,Marine LE PEN,True
19723,2022,Marine LE PEN,Marine LE PEN,True
12635,2017,Marine LE PEN,Marine LE PEN,True
35184,2017,François FILLON,François FILLON,True
32498,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
14793,2017,Marine LE PEN,Marine LE PEN,True
35004,2017,Emmanuel MACRON,Emmanuel MACRON,True
7088,2022,Marine LE PEN,Marine LE PEN,True
8795,2022,Emmanuel MACRON,Emmanuel MACRON,True
363,2022,Marine LE PEN,Marine LE PEN,True
24850,2017,Marine LE PEN,Marine LE PEN,True
30864,2022,Emmanuel MACRON,Emmanuel MACRON,True
8090,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
34535,2022,Emmanuel MACRON,Emmanuel MACRON,True
29628,2017,Marine LE PEN,Marine LE PEN,True
10572,2017,Emmanuel MACRON,Emmanuel MACRON,True
3168,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
1013,2017,Marine LE PEN,Marine LE PEN,True
9029,2022,Emmanuel MACRON,Emmanuel MACRON,True
