Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
0,2022,Emmanuel MACRON,François FILLON,False
1,2022,Emmanuel MACRON,François FILLON,False
2,2022,Marine LE PEN,Marine LE PEN,True
3,2022,Marine LE PEN,Marine LE PEN,True
4,2022,Emmanuel MACRON,François FILLON,False
5,2022,Marine LE PEN,Marine LE PEN,True
6,2022,Marine LE PEN,Marine LE PEN,True
7,2022,Emmanuel MACRON,François FILLON,False
8,2022,Marine LE PEN,Marine LE PEN,True
9,2022,Marine LE PEN,Marine LE PEN,True
10,2022,Jean-Luc MÉLENCHON,François FILLON,False
11,2022,Marine LE PEN,Marine LE PEN,True
12,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13,2022,Emmanuel MACRON,François FILLON,False
14,2022,Marine LE PEN,Marine LE PEN,True
15,2022,Marine LE PEN,Marine LE PEN,True
16,2022,Marine LE PEN,Marine LE PEN,True
17,2022,Marine LE PEN,Marine LE PEN,True
18,2022,Marine LE PEN,Marine LE PEN,True
19,2022,Marine LE PEN,Marine LE PEN,True
20,2022,Marine LE PEN,Marine LE PEN,True
21,2022,Marine LE PEN,Marine LE PEN,True
22,2022,Emmanuel MACRON,Emmanuel MACRON,True
23,2022,Marine LE PEN,Marine LE PEN,True
24,2022,Marine LE PEN,Marine LE PEN,True
25,2022,Marine LE PEN,Marine LE PEN,True
26,2022,Marine LE PEN,Marine LE PEN,True
27,2022,Marine LE PEN,Marine LE PEN,True
28,2022,Marine LE PEN,Marine LE PEN,True
29,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
30,2022,Emmanuel MACRON,Emmanuel MACRON,True
31,2022,Jean-Luc MÉLENCHON,François FILLON,False
32,2022,Emmanuel MACRON,Emmanuel MACRON,True
33,2022,Marine LE PEN,Marine LE PEN,True
34,2022,Emmanuel MACRON,Emmanuel MACRON,True
35,2022,Marine LE PEN,Marine LE PEN,True
36,2022,Marine LE PEN,Marine LE PEN,True
37,2022,Marine LE PEN,Marine LE PEN,True
38,2022,Emmanuel MACRON,François FILLON,False
39,2022,Emmanuel MACRON,Emmanuel MACRON,True
40,2022,Marine LE PEN,Marine LE PEN,True
41,2022,Marine LE PEN,Marine LE PEN,True
42,2022,Marine LE PEN,Marine LE PEN,True
43,2022,Marine LE PEN,Marine LE PEN,True
44,2022,Emmanuel MACRON,Emmanuel MACRON,True
45,2022,Marine LE PEN,Marine LE PEN,True
46,2022,Marine LE PEN,Marine LE PEN,True
47,2022,Emmanuel MACRON,François FILLON,False
48,2022,Emmanuel MACRON,Emmanuel MACRON,True
49,2022,Marine LE PEN,Marine LE PEN,True
50,2022,Marine LE PEN,Marine LE PEN,True
51,2022,Marine LE PEN,Marine LE PEN,True
52,2022,Marine LE PEN,Marine LE PEN,True
54,2022,Emmanuel MACRON,François FILLON,False
55,2022,Marine LE PEN,Marine LE PEN,True
56,2022,Emmanuel MACRON,Emmanuel MACRON,True
57,2022,Emmanuel MACRON,François FILLON,False
58,2022,Marine LE PEN,Marine LE PEN,True
59,2022,Emmanuel MACRON,Emmanuel MACRON,True
60,2022,Jean-Luc MÉLENCHON,François FILLON,False
61,2022,Marine LE PEN,Marine LE PEN,True
62,2022,Marine LE PEN,Marine LE PEN,True
63,2022,Marine LE PEN,Marine LE PEN,True
64,2022,Emmanuel MACRON,Emmanuel MACRON,True
65,2022,Emmanuel MACRON,Emmanuel MACRON,True
66,2022,Emmanuel MACRON,Emmanuel MACRON,True
67,2022,Marine LE PEN,Marine LE PEN,True
68,2022,Emmanuel MACRON,Emmanuel MACRON,True
69,2022,Marine LE PEN,Marine LE PEN,True
70,2022,Emmanuel MACRON,François FILLON,False
71,2022,Emmanuel MACRON,Emmanuel MACRON,True
72,2022,Emmanuel MACRON,François FILLON,False
73,2022,Marine LE PEN,Marine LE PEN,True
74,2022,Marine LE PEN,Marine LE PEN,True
75,2022,Marine LE PEN,Marine LE PEN,True
76,2022,Marine LE PEN,Marine LE PEN,True
77,2022,Marine LE PEN,Marine LE PEN,True
78,2022,Marine LE PEN,Marine LE PEN,True
79,2022,Emmanuel MACRON,François FILLON,False
80,2022,Marine LE PEN,Marine LE PEN,True
81,2022,Marine LE PEN,Marine LE PEN,True
82,2022,Marine LE PEN,Marine LE PEN,True
84,2022,Marine LE PEN,Marine LE PEN,True
85,2022,Emmanuel MACRON,Emmanuel MACRON,True
86,2022,Marine LE PEN,Marine LE PEN,True
87,2022,Marine LE PEN,Marine LE PEN,True
88,2022,Marine LE PEN,Marine LE PEN,True
90,2022,Marine LE PEN,Marine LE PEN,True
91,2022,Marine LE PEN,Marine LE PEN,True
92,2022,Marine LE PEN,Marine LE PEN,True
93,2022,Marine LE PEN,Marine LE PEN,True
94,2022,Marine LE PEN,Marine LE PEN,True
95,2022,Emmanuel MACRON,Emmanuel MACRON,True
96,2022,Emmanuel MACRON,François FILLON,False
97,2022,Emmanuel MACRON,Emmanuel MACRON,True
98,2022,Marine LE PEN,Marine LE PEN,True
99,2022,Marine LE PEN,Marine LE PEN,True
100,2022,Marine LE PEN,Marine LE PEN,True
101,2022,Emmanuel MACRON,Emmanuel MACRON,True
102,2022,Jean-Luc MÉLENCHON,François FILLON,False
103,2022,Emmanuel MACRON,François FILLON,False
104,2022,Marine LE PEN,Marine LE PEN,True
105,2022,Emmanuel MACRON,François FILLON,False
106,2022,Marine LE PEN,Marine LE PEN,True
107,2022,Marine LE PEN,Marine LE PEN,True
108,2022,Marine LE PEN,Marine LE PEN,True
109,2022,Emmanuel MACRON,François FILLON,False
110,2022,Marine LE PEN,Marine LE PEN,True
111,2022,Emmanuel MACRON,François FILLON,False
113,2022,Emmanuel MACRON,Emmanuel MACRON,True
114,2022,Marine LE PEN,Marine LE PEN,True
115,2022,Marine LE PEN,Marine LE PEN,True
116,2022,Emmanuel MACRON,François FILLON,False
117,2022,Marine LE PEN,Marine LE PEN,True
118,2022,Marine LE PEN,Marine LE PEN,True
119,2022,Marine LE PEN,Marine LE PEN,True
120,2022,Marine LE PEN,Marine LE PEN,True
121,2022,Marine LE PEN,Marine LE PEN,True
122,2022,Emmanuel MACRON,Emmanuel MACRON,True
123,2022,Marine LE PEN,Marine LE PEN,True
124,2022,Marine LE PEN,Marine LE PEN,True
125,2022,Marine LE PEN,Marine LE PEN,True
126,2022,Marine LE PEN,Marine LE PEN,True
127,2022,Emmanuel MACRON,François FILLON,False
128,2022,Emmanuel MACRON,Emmanuel MACRON,True
129,2022,Emmanuel MACRON,Emmanuel MACRON,True
131,2022,Marine LE PEN,Marine LE PEN,True
132,2022,Marine LE PEN,Marine LE PEN,True
133,2022,Marine LE PEN,Marine LE PEN,True
134,2022,Marine LE PEN,Marine LE PEN,True
135,2022,Marine LE PEN,Marine LE PEN,True
136,2022,Jean-Luc MÉLENCHON,François FILLON,False
137,2022,Marine LE PEN,Marine LE PEN,True
138,2022,Marine LE PEN,Marine LE PEN,True
139,2022,Emmanuel MACRON,Emmanuel MACRON,True
141,2022,Marine LE PEN,Marine LE PEN,True
142,2022,Marine LE PEN,Marine LE PEN,True
143,2022,Emmanuel MACRON,Emmanuel MACRON,True
144,2022,Emmanuel MACRON,Emmanuel MACRON,True
145,2022,Emmanuel MACRON,Emmanuel MACRON,True
146,2022,Emmanuel MACRON,Emmanuel MACRON,True
147,2022,Marine LE PEN,Marine LE PEN,True
148,2022,Marine LE PEN,Marine LE PEN,True
149,2022,Marine LE PEN,Marine LE PEN,True
150,2022,Emmanuel MACRON,Emmanuel MACRON,True
151,2022,Marine LE PEN,Marine LE PEN,True
152,2022,Marine LE PEN,Marine LE PEN,True
153,2022,Marine LE PEN,Marine LE PEN,True
154,2022,Marine LE PEN,Marine LE PEN,True
155,2022,Emmanuel MACRON,Emmanuel MACRON,True
156,2022,Emmanuel MACRON,François FILLON,False
157,2022,Marine LE PEN,Marine LE PEN,True
158,2022,Jean-Luc MÉLENCHON,François FILLON,False
159,2022,Marine LE PEN,Marine LE PEN,True
160,2022,Emmanuel MACRON,François FILLON,False
161,2022,Marine LE PEN,Marine LE PEN,True
162,2022,Marine LE PEN,Marine LE PEN,True
163,2022,Marine LE PEN,Marine LE PEN,True
164,2022,Marine LE PEN,Marine LE PEN,True
166,2022,Emmanuel MACRON,François FILLON,False
167,2022,Marine LE PEN,Marine LE PEN,True
168,2022,Marine LE PEN,Marine LE PEN,True
169,2022,Marine LE PEN,Marine LE PEN,True
170,2022,Emmanuel MACRON,François FILLON,False
171,2022,Marine LE PEN,Marine LE PEN,True
172,2022,Marine LE PEN,Marine LE PEN,True
173,2022,Emmanuel MACRON,Emmanuel MACRON,True
174,2022,Emmanuel MACRON,Emmanuel MACRON,True
175,2022,Marine LE PEN,Marine LE PEN,True
176,2022,Jean-Luc MÉLENCHON,François FILLON,False
177,2022,Emmanuel MACRON,François FILLON,False
178,2022,Marine LE PEN,Marine LE PEN,True
179,2022,Jean-Luc MÉLENCHON,François FILLON,False
180,2022,Marine LE PEN,Marine LE PEN,True
181,2022,Emmanuel MACRON,Emmanuel MACRON,True
182,2022,Marine LE PEN,Marine LE PEN,True
184,2022,Marine LE PEN,Marine LE PEN,True
185,2022,Marine LE PEN,Marine LE PEN,True
186,2022,Emmanuel MACRON,François FILLON,False
187,2022,Marine LE PEN,Marine LE PEN,True
188,2022,Emmanuel MACRON,François FILLON,False
189,2022,Marine LE PEN,Marine LE PEN,True
190,2022,Marine LE PEN,Marine LE PEN,True
191,2022,Marine LE PEN,Marine LE PEN,True
192,2022,Marine LE PEN,Marine LE PEN,True
193,2022,Marine LE PEN,Marine LE PEN,True
194,2022,Marine LE PEN,Marine LE PEN,True
196,2022,Marine LE PEN,Marine LE PEN,True
198,2022,Marine LE PEN,Marine LE PEN,True
199,2022,Marine LE PEN,Marine LE PEN,True
200,2022,Marine LE PEN,Marine LE PEN,True
201,2022,Marine LE PEN,Marine LE PEN,True
202,2022,Marine LE PEN,Marine LE PEN,True
203,2022,Marine LE PEN,Marine LE PEN,True
204,2022,Emmanuel MACRON,Emmanuel MACRON,True
205,2022,Marine LE PEN,Marine LE PEN,True
206,2022,Marine LE PEN,Marine LE PEN,True
207,2022,Marine LE PEN,Marine LE PEN,True
208,2022,Marine LE PEN,Marine LE PEN,True
209,2022,Emmanuel MACRON,Emmanuel MACRON,True
210,2022,Marine LE PEN,Marine LE PEN,True
211,2022,Emmanuel MACRON,Emmanuel MACRON,True
212,2022,Marine LE PEN,Marine LE PEN,True
213,2022,Marine LE PEN,Marine LE PEN,True
214,2022,Emmanuel MACRON,Emmanuel MACRON,True
215,2022,Jean-Luc MÉLENCHON,François FILLON,False
216,2022,Emmanuel MACRON,Emmanuel MACRON,True
217,2022,Emmanuel MACRON,Emmanuel MACRON,True
218,2022,Emmanuel MACRON,Emmanuel MACRON,True
219,2022,Emmanuel MACRON,Emmanuel MACRON,True
220,2022,Emmanuel MACRON,François FILLON,False
221,2022,Emmanuel MACRON,Emmanuel MACRON,True
222,2022,Emmanuel MACRON,Emmanuel MACRON,True
223,2022,Emmanuel MACRON,Emmanuel MACRON,True
224,2022,Emmanuel MACRON,François FILLON,False
225,2022,Emmanuel MACRON,Emmanuel MACRON,True
226,2022,Marine LE PEN,Marine LE PEN,True
227,2022,Emmanuel MACRON,François FILLON,False
228,2022,Marine LE PEN,Marine LE PEN,True
229,2022,Emmanuel MACRON,François FILLON,False
230,2022,Emmanuel MACRON,François FILLON,False
231,2022,Emmanuel MACRON,François FILLON,False
232,2022,Emmanuel MACRON,Emmanuel MACRON,True
233,2022,Emmanuel MACRON,Emmanuel MACRON,True
234,2022,Marine LE PEN,Marine LE PEN,True
235,2022,Marine LE PEN,Marine LE PEN,True
236,2022,Marine LE PEN,Marine LE PEN,True
237,2022,Marine LE PEN,Marine LE PEN,True
238,2022,Marine LE PEN,Marine LE PEN,True
239,2022,Marine LE PEN,Marine LE PEN,True
240,2022,Marine LE PEN,Marine LE PEN,True
241,2022,Marine LE PEN,Marine LE PEN,True
242,2022,Marine LE PEN,Marine LE PEN,True
243,2022,Emmanuel MACRON,Emmanuel MACRON,True
244,2022,Marine LE PEN,Marine LE PEN,True
245,2022,Emmanuel MACRON,François FILLON,False
246,2022,Marine LE PEN,Marine LE PEN,True
247,2022,Emmanuel MACRON,François FILLON,False
248,2022,Emmanuel MACRON,Emmanuel MACRON,True
249,2022,Marine LE PEN,Marine LE PEN,True
250,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
251,2022,Marine LE PEN,Marine LE PEN,True
252,2022,Emmanuel MACRON,Emmanuel MACRON,True
253,2022,Emmanuel MACRON,Emmanuel MACRON,True
254,2022,Emmanuel MACRON,Emmanuel MACRON,True
255,2022,Emmanuel MACRON,Emmanuel MACRON,True
256,2022,Emmanuel MACRON,Emmanuel MACRON,True
257,2022,Emmanuel MACRON,Emmanuel MACRON,True
258,2022,Marine LE PEN,Marine LE PEN,True
259,2022,Marine LE PEN,Marine LE PEN,True
260,2022,Marine LE PEN,Marine LE PEN,True
261,2022,Marine LE PEN,Marine LE PEN,True
262,2022,Marine LE PEN,Marine LE PEN,True
263,2022,Marine LE PEN,Marine LE PEN,True
264,2022,Marine LE PEN,Marine LE PEN,True
265,2022,Emmanuel MACRON,Emmanuel MACRON,True
266,2022,Jean-Luc MÉLENCHON,François FILLON,False
267,2022,Marine LE PEN,Marine LE PEN,True
268,2022,Marine LE PEN,Marine LE PEN,True
269,2022,Emmanuel MACRON,Emmanuel MACRON,True
270,2022,Marine LE PEN,Marine LE PEN,True
271,2022,Emmanuel MACRON,François FILLON,False
272,2022,Emmanuel MACRON,François FILLON,False
273,2022,Marine LE PEN,Marine LE PEN,True
274,2022,Marine LE PEN,Marine LE PEN,True
275,2022,Marine LE PEN,Marine LE PEN,True
276,2022,Emmanuel MACRON,Emmanuel MACRON,True
277,2022,Marine LE PEN,Marine LE PEN,True
278,2022,Marine LE PEN,Marine LE PEN,True
279,2022,Emmanuel MACRON,Emmanuel MACRON,True
280,2022,Marine LE PEN,Marine LE PEN,True
281,2022,Emmanuel MACRON,Emmanuel MACRON,True
282,2022,Emmanuel MACRON,Emmanuel MACRON,True
283,2022,Emmanuel MACRON,Emmanuel MACRON,True
284,2022,Marine LE PEN,Marine LE PEN,True
285,2022,Marine LE PEN,Marine LE PEN,True
286,2022,Emmanuel MACRON,François FILLON,False
287,2022,Emmanuel MACRON,François FILLON,False
288,2022,Jean-Luc MÉLENCHON,François FILLON,False
289,2022,Emmanuel MACRON,François FILLON,False
290,2022,Marine LE PEN,Marine LE PEN,True
291,2022,Marine LE PEN,Marine LE PEN,True
292,2022,Marine LE PEN,Marine LE PEN,True
293,2022,Marine LE PEN,Marine LE PEN,True
294,2022,Emmanuel MACRON,Emmanuel MACRON,True
295,2022,Emmanuel MACRON,Emmanuel MACRON,True
296,2022,Marine LE PEN,Marine LE PEN,True
297,2022,Emmanuel MACRON,Emmanuel MACRON,True
299,2022,Marine LE PEN,Marine LE PEN,True
300,2022,Marine LE PEN,Marine LE PEN,True
301,2022,Emmanuel MACRON,Emmanuel MACRON,True
302,2022,Marine LE PEN,Marine LE PEN,True
303,2022,Marine LE PEN,Marine LE PEN,True
304,2022,Emmanuel MACRON,Emmanuel MACRON,True
305,2022,Marine LE PEN,Marine LE PEN,True
306,2022,Emmanuel MACRON,François FILLON,False
307,2022,Emmanuel MACRON,Emmanuel MACRON,True
308,2022,Marine LE PEN,Marine LE PEN,True
309,2022,Marine LE PEN,Marine LE PEN,True
310,2022,Emmanuel MACRON,Emmanuel MACRON,True
311,2022,Emmanuel MACRON,Emmanuel MACRON,True
312,2022,Marine LE PEN,Marine LE PEN,True
313,2022,Emmanuel MACRON,François FILLON,False
314,2022,Marine LE PEN,Marine LE PEN,True
315,2022,Marine LE PEN,Marine LE PEN,True
316,2022,Marine LE PEN,Marine LE PEN,True
317,2022,Emmanuel MACRON,Emmanuel MACRON,True
318,2022,Marine LE PEN,Marine LE PEN,True
319,2022,Marine LE PEN,Marine LE PEN,True
320,2022,Marine LE PEN,Marine LE PEN,True
321,2022,Marine LE PEN,Marine LE PEN,True
322,2022,Emmanuel MACRON,Emmanuel MACRON,True
323,2022,Marine LE PEN,Marine LE PEN,True
324,2022,Marine LE PEN,Marine LE PEN,True
325,2022,Marine LE PEN,Marine LE PEN,True
326,2022,Emmanuel MACRON,Emmanuel MACRON,True
327,2022,Emmanuel MACRON,Emmanuel MACRON,True
328,2022,Marine LE PEN,Marine LE PEN,True
329,2022,Marine LE PEN,Marine LE PEN,True
330,2022,Marine LE PEN,Marine LE PEN,True
331,2022,Marine LE PEN,Marine LE PEN,True
332,2022,Marine LE PEN,Marine LE PEN,True
333,2022,Emmanuel MACRON,Emmanuel MACRON,True
334,2022,Marine LE PEN,Marine LE PEN,True
335,2022,Marine LE PEN,Marine LE PEN,True
336,2022,Marine LE PEN,Marine LE PEN,True
337,2022,Marine LE PEN,Marine LE PEN,True
338,2022,Marine LE PEN,Marine LE PEN,True
339,2022,Marine LE PEN,Marine LE PEN,True
340,2022,Marine LE PEN,Marine LE PEN,True
341,2022,Emmanuel MACRON,Emmanuel MACRON,True
342,2022,Emmanuel MACRON,Emmanuel MACRON,True
343,2022,Marine LE PEN,Marine LE PEN,True
344,2022,Marine LE PEN,Marine LE PEN,True
345,2022,Marine LE PEN,Marine LE PEN,True
346,2022,Marine LE PEN,Marine LE PEN,True
347,2022,Marine LE PEN,Marine LE PEN,True
348,2022,Marine LE PEN,Marine LE PEN,True
349,2022,Marine LE PEN,Marine LE PEN,True
350,2022,Marine LE PEN,Marine LE PEN,True
351,2022,Emmanuel MACRON,Emmanuel MACRON,True
352,2022,Marine LE PEN,Marine LE PEN,True
353,2022,Emmanuel MACRON,Emmanuel MACRON,True
354,2022,Emmanuel MACRON,François FILLON,False
355,2022,Emmanuel MACRON,Emmanuel MACRON,True
356,2022,Marine LE PEN,Marine LE PEN,True
357,2022,Marine LE PEN,Marine LE PEN,True
358,2022,Marine LE PEN,Marine LE PEN,True
359,2022,Marine LE PEN,Marine LE PEN,True
360,2022,Marine LE PEN,Marine LE PEN,True
361,2022,Emmanuel MACRON,Emmanuel MACRON,True
362,2022,Marine LE PEN,Marine LE PEN,True
363,2022,Marine LE PEN,Marine LE PEN,True
364,2022,Marine LE PEN,Marine LE PEN,True
365,2022,Emmanuel MACRON,François FILLON,False
368,2022,Marine LE PEN,Marine LE PEN,True
369,2022,Marine LE PEN,Marine LE PEN,True
371,2022,Emmanuel MACRON,Emmanuel MACRON,True
372,2022,Emmanuel MACRON,Emmanuel MACRON,True
373,2022,Marine LE PEN,Marine LE PEN,True
374,2022,Marine LE PEN,Marine LE PEN,True
375,2022,Emmanuel MACRON,Emmanuel MACRON,True
376,2022,Emmanuel MACRON,Emmanuel MACRON,True
377,2022,Emmanuel MACRON,Emmanuel MACRON,True
378,2022,Marine LE PEN,Marine LE PEN,True
379,2022,Marine LE PEN,Marine LE PEN,True
380,2022,Emmanuel MACRON,Emmanuel MACRON,True
381,2022,Emmanuel MACRON,François FILLON,False
382,2022,Marine LE PEN,Marine LE PEN,True
383,2022,Marine LE PEN,Marine LE PEN,True
384,2022,Marine LE PEN,Marine LE PEN,True
385,2022,Marine LE PEN,Marine LE PEN,True
386,2022,Marine LE PEN,Marine LE PEN,True
387,2022,Marine LE PEN,Marine LE PEN,True
388,2022,Emmanuel MACRON,Emmanuel MACRON,True
389,2022,Emmanuel MACRON,François FILLON,False
390,2022,Marine LE PEN,Marine LE PEN,True
391,2022,Emmanuel MACRON,François FILLON,False
392,2022,Marine LE PEN,Marine LE PEN,True
394,2022,Marine LE PEN,Marine LE PEN,True
395,2022,Marine LE PEN,Marine LE PEN,True
396,2022,Marine LE PEN,Marine LE PEN,True
397,2022,Marine LE PEN,Marine LE PEN,True
398,2022,Marine LE PEN,Marine LE PEN,True
399,2022,Marine LE PEN,Marine LE PEN,True
400,2022,Marine LE PEN,Marine LE PEN,True
401,2022,Marine LE PEN,Marine LE PEN,True
402,2022,Emmanuel MACRON,Emmanuel MACRON,True
403,2022,Marine LE PEN,Marine LE PEN,True
404,2022,Marine LE PEN,Marine LE PEN,True
405,2022,Marine LE PEN,Marine LE PEN,True
406,2022,Emmanuel MACRON,François FILLON,False
407,2022,Emmanuel MACRON,Emmanuel MACRON,True
408,2022,Marine LE PEN,Marine LE PEN,True
409,2022,Marine LE PEN,Marine LE PEN,True
410,2022,Marine LE PEN,Marine LE PEN,True
411,2022,Marine LE PEN,Marine LE PEN,True
412,2022,Marine LE PEN,Marine LE PEN,True
413,2022,Marine LE PEN,Marine LE PEN,True
414,2022,Marine LE PEN,Marine LE PEN,True
415,2022,Marine LE PEN,Marine LE PEN,True
416,2022,Marine LE PEN,Marine LE PEN,True
417,2022,Marine LE PEN,Marine LE PEN,True
418,2022,Marine LE PEN,Marine LE PEN,True
419,2022,Marine LE PEN,Marine LE PEN,True
420,2022,Marine LE PEN,Marine LE PEN,True
421,2022,Marine LE PEN,Marine LE PEN,True
422,2022,Marine LE PEN,Marine LE PEN,True
423,2022,Marine LE PEN,Marine LE PEN,True
424,2022,Marine LE PEN,Marine LE PEN,True
425,2022,Marine LE PEN,Marine LE PEN,True
426,2022,Marine LE PEN,Marine LE PEN,True
427,2022,Marine LE PEN,Marine LE PEN,True
428,2022,Marine LE PEN,Marine LE PEN,True
429,2022,Marine LE PEN,Marine LE PEN,True
430,2022,Marine LE PEN,Marine LE PEN,True
431,2022,Marine LE PEN,Marine LE PEN,True
432,2022,Marine LE PEN,Marine LE PEN,True
433,2022,Marine LE PEN,Marine LE PEN,True
434,2022,Marine LE PEN,Marine LE PEN,True
435,2022,Marine LE PEN,Marine LE PEN,True
436,2022,Marine LE PEN,Marine LE PEN,True
437,2022,Marine LE PEN,Marine LE PEN,True
438,2022,Marine LE PEN,Marine LE PEN,True
439,2022,Marine LE PEN,Marine LE PEN,True
440,2022,Marine LE PEN,Marine LE PEN,True
441,2022,Marine LE PEN,Marine LE PEN,True
442,2022,Marine LE PEN,Marine LE PEN,True
443,2022,Marine LE PEN,Marine LE PEN,True
444,2022,Marine LE PEN,Marine LE PEN,True
445,2022,Marine LE PEN,Marine LE PEN,True
446,2022,Marine LE PEN,Marine LE PEN,True
447,2022,Marine LE PEN,Marine LE PEN,True
448,2022,Marine LE PEN,Marine LE PEN,True
449,2022,Marine LE PEN,Marine LE PEN,True
450,2022,Marine LE PEN,Marine LE PEN,True
451,2022,Marine LE PEN,Marine LE PEN,True
452,2022,Marine LE PEN,Marine LE PEN,True
453,2022,Marine LE PEN,Marine LE PEN,True
454,2022,Marine LE PEN,Marine LE PEN,True
455,2022,Marine LE PEN,Marine LE PEN,True
456,2022,Marine LE PEN,Marine LE PEN,True
457,2022,Marine LE PEN,Marine LE PEN,True
458,2022,Marine LE PEN,Marine LE PEN,True
459,2022,Marine LE PEN,Marine LE PEN,True
460,2022,Marine LE PEN,Marine LE PEN,True
461,2022,Marine LE PEN,Marine LE PEN,True
462,2022,Marine LE PEN,Marine LE PEN,True
463,2022,Marine LE PEN,Marine LE PEN,True
464,2022,Marine LE PEN,Marine LE PEN,True
465,2022,Marine LE PEN,Marine LE PEN,True
466,2022,Marine LE PEN,Marine LE PEN,True
467,2022,Marine LE PEN,Marine LE PEN,True
468,2022,Marine LE PEN,Marine LE PEN,True
469,2022,Marine LE PEN,Marine LE PEN,True
470,2022,Marine LE PEN,Marine LE PEN,True
471,2022,Marine LE PEN,Marine LE PEN,True
472,2022,Marine LE PEN,Marine LE PEN,True
473,2022,Marine LE PEN,Marine LE PEN,True
474,2022,Marine LE PEN,Marine LE PEN,True
475,2022,Marine LE PEN,Marine LE PEN,True
476,2022,Marine LE PEN,Marine LE PEN,True
477,2022,Marine LE PEN,Marine LE PEN,True
478,2022,Marine LE PEN,Marine LE PEN,True
479,2022,Marine LE PEN,Marine LE PEN,True
480,2022,Marine LE PEN,Marine LE PEN,True
481,2022,Marine LE PEN,Marine LE PEN,True
482,2022,Marine LE PEN,Marine LE PEN,True
484,2022,Marine LE PEN,Marine LE PEN,True
485,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
486,2022,Marine LE PEN,Marine LE PEN,True
487,2022,Marine LE PEN,Marine LE PEN,True
488,2022,Marine LE PEN,Marine LE PEN,True
489,2022,Marine LE PEN,Marine LE PEN,True
490,2022,Marine LE PEN,Marine LE PEN,True
491,2022,Marine LE PEN,Marine LE PEN,True
492,2022,Marine LE PEN,Marine LE PEN,True
493,2022,Marine LE PEN,Marine LE PEN,True
494,2022,Marine LE PEN,Marine LE PEN,True
495,2022,Marine LE PEN,Marine LE PEN,True
496,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
498,2022,Marine LE PEN,Marine LE PEN,True
499,2022,Marine LE PEN,Marine LE PEN,True
500,2022,Marine LE PEN,Marine LE PEN,True
501,2022,Marine LE PEN,Marine LE PEN,True
502,2022,Marine LE PEN,Marine LE PEN,True
503,2022,Marine LE PEN,Marine LE PEN,True
504,2022,Marine LE PEN,Marine LE PEN,True
505,2022,Marine LE PEN,Marine LE PEN,True
506,2022,Emmanuel MACRON,François FILLON,False
507,2022,Marine LE PEN,Marine LE PEN,True
508,2022,Emmanuel MACRON,François FILLON,False
509,2022,Marine LE PEN,Marine LE PEN,True
510,2022,Marine LE PEN,Marine LE PEN,True
511,2022,Marine LE PEN,Marine LE PEN,True
512,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
513,2022,Marine LE PEN,Marine LE PEN,True
514,2022,Marine LE PEN,Marine LE PEN,True
515,2022,Marine LE PEN,Marine LE PEN,True
516,2022,Marine LE PEN,Marine LE PEN,True
517,2022,Marine LE PEN,Marine LE PEN,True
518,2022,Marine LE PEN,Marine LE PEN,True
519,2022,Marine LE PEN,Marine LE PEN,True
520,2022,Marine LE PEN,Marine LE PEN,True
521,2022,Marine LE PEN,Marine LE PEN,True
522,2022,Marine LE PEN,Marine LE PEN,True
523,2022,Marine LE PEN,Marine LE PEN,True
524,2022,Marine LE PEN,Marine LE PEN,True
525,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
526,2022,Marine LE PEN,Marine LE PEN,True
527,2022,Marine LE PEN,Marine LE PEN,True
528,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
529,2022,Marine LE PEN,Marine LE PEN,True
530,2022,Marine LE PEN,Marine LE PEN,True
531,2022,Marine LE PEN,Marine LE PEN,True
532,2022,Emmanuel MACRON,Emmanuel MACRON,True
533,2022,Marine LE PEN,Marine LE PEN,True
534,2022,Marine LE PEN,Marine LE PEN,True
535,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
536,2022,Marine LE PEN,Marine LE PEN,True
537,2022,Marine LE PEN,Marine LE PEN,True
538,2022,Marine LE PEN,Marine LE PEN,True
539,2022,Marine LE PEN,Marine LE PEN,True
540,2022,Marine LE PEN,Marine LE PEN,True
541,2022,Marine LE PEN,Marine LE PEN,True
542,2022,Marine LE PEN,Marine LE PEN,True
543,2022,Marine LE PEN,Marine LE PEN,True
544,2022,Marine LE PEN,Marine LE PEN,True
545,2022,Marine LE PEN,Marine LE PEN,True
546,2022,Marine LE PEN,Marine LE PEN,True
547,2022,Marine LE PEN,Marine LE PEN,True
548,2022,Marine LE PEN,Marine LE PEN,True
549,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
550,2022,Marine LE PEN,Marine LE PEN,True
551,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
552,2022,Marine LE PEN,Marine LE PEN,True
553,2022,Emmanuel MACRON,François FILLON,False
554,2022,Marine LE PEN,Marine LE PEN,True
555,2022,Marine LE PEN,Marine LE PEN,True
556,2022,Marine LE PEN,Marine LE PEN,True
