Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
15481,2022,Marine LE PEN,Marine LE PEN,True
29305,2022,Marine LE PEN,Marine LE PEN,True
18367,2017,François FILLON,François FILLON,True
12593,2022,Marine LE PEN,Marine LE PEN,True
23720,2022,Emmanuel MACRON,Emmanuel MACRON,True
27668,2017,Marine LE PEN,Marine LE PEN,True
31762,2022,Emmanuel MACRON,Emmanuel MACRON,True
14134,2017,Marine LE PEN,Marine LE PEN,True
15208,2022,Emmanuel MACRON,Emmanuel MACRON,True
8144,2022,Marine LE PEN,Marine LE PEN,True
18945,2017,François FILLON,Emmanuel MACRON,False
11989,2017,Marine LE PEN,Marine LE PEN,True
26465,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
286,2022,Emmanuel MACRON,Emmanuel MACRON,True
17049,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
26140,2022,Emmanuel MACRON,Emmanuel MACRON,True
29539,2022,Emmanuel MACRON,Emmanuel MACRON,True
4860,2022,Emmanuel MACRON,Emmanuel MACRON,True
23230,2017,Marine LE PEN,Marine LE PEN,True
34844,2017,Emmanuel MACRON,Emmanuel MACRON,True
21278,2017,Marine LE PEN,Marine LE PEN,True
5565,2022,Marine LE PEN,Marine LE PEN,True
5681,2022,Emmanuel MACRON,Emmanuel MACRON,True
22930,2017,Marine LE PEN,Marine LE PEN,True
23619,2017,François FILLON,François FILLON,True
504,2022,Marine LE PEN,Marine LE PEN,True
32083,2017,Marine LE PEN,Marine LE PEN,True
21236,2017,Marine LE PEN,Marine LE PEN,True
273,2022,Marine LE PEN,Marine LE PEN,True
23235,2022,Marine LE PEN,Marine LE PEN,True
15327,2017,Emmanuel MACRON,Emmanuel MACRON,True
18197,2022,Emmanuel MACRON,Emmanuel MACRON,True
4264,2017,Emmanuel MACRON,Emmanuel MACRON,True
27234,2017,Marine LE PEN,Marine LE PEN,True
5707,2017,Emmanuel MACRON,Emmanuel MACRON,True
21027,2022,Emmanuel MACRON,Emmanuel MACRON,True
16732,2017,François FILLON,François FILLON,True
8653,2022,Marine LE PEN,Marine LE PEN,True
29578,2017,François FILLON,Emmanuel MACRON,False
1383,2022,Marine LE PEN,Marine LE PEN,True
4313,2022,Marine LE PEN,Marine LE PEN,True
11118,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
15911,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
4499,2022,Marine LE PEN,Marine LE PEN,True
22440,2022,Marine LE PEN,Marine LE PEN,True
6529,2017,Emmanuel MACRON,Emmanuel MACRON,True
11015,2022,Marine LE PEN,Marine LE PEN,True
21969,2017,Emmanuel MACRON,François FILLON,False
3615,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
8258,2017,Emmanuel MACRON,Emmanuel MACRON,True
1823,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
14068,2022,Marine LE PEN,Marine LE PEN,True
32635,2022,Marine LE PEN,Marine LE PEN,True
28580,2022,Marine LE PEN,Marine LE PEN,True
15341,2022,Emmanuel MACRON,Emmanuel MACRON,True
2113,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
20666,2017,Marine LE PEN,Marine LE PEN,True
10385,2022,Marine LE PEN,Marine LE PEN,True
12235,2017,Emmanuel MACRON,Emmanuel MACRON,True
11350,2022,Marine LE PEN,Marine LE PEN,True
24906,2022,Emmanuel MACRON,Emmanuel MACRON,True
10623,2017,Marine LE PEN,Marine LE PEN,True
21230,2017,Marine LE PEN,Marine LE PEN,True
4129,2017,Emmanuel MACRON,Emmanuel MACRON,True
24406,2022,Marine LE PEN,Marine LE PEN,True
17536,2017,Marine LE PEN,Marine LE PEN,True
6149,2022,Marine LE PEN,Marine LE PEN,True
32688,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19390,2017,François FILLON,François FILLON,True
10467,2017,Emmanuel MACRON,Emmanuel MACRON,True
33500,2022,Emmanuel MACRON,Emmanuel MACRON,True
25861,2017,Emmanuel MACRON,Emmanuel MACRON,True
9779,2017,Marine LE PEN,Marine LE PEN,True
18048,2017,Marine LE PEN,Marine LE PEN,True
27535,2017,Emmanuel MACRON,François FILLON,False
23396,2017,Marine LE PEN,Marine LE PEN,True
18131,2017,François FILLON,Emmanuel MACRON,False
28359,2022,Emmanuel MACRON,Emmanuel MACRON,True
31334,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
18339,2022,Emmanuel MACRON,Emmanuel MACRON,True
7590,2022,Emmanuel MACRON,Emmanuel MACRON,True
25895,2022,Emmanuel MACRON,Emmanuel MACRON,True
8008,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
14426,2022,Marine LE PEN,Marine LE PEN,True
26475,2017,Emmanuel MACRON,François FILLON,False
6837,2022,Emmanuel MACRON,Emmanuel MACRON,True
15890,2022,Emmanuel MACRON,Emmanuel MACRON,True
13041,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
16676,2022,Marine LE PEN,Marine LE PEN,True
24005,2022,Emmanuel MACRON,Emmanuel MACRON,True
11601,2022,Marine LE PEN,Marine LE PEN,True
23113,2022,Marine LE PEN,Marine LE PEN,True
31213,2017,Marine LE PEN,Marine LE PEN,True
9413,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33855,2022,Marine LE PEN,Marine LE PEN,True
6076,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
16361,2022,Emmanuel MACRON,Emmanuel MACRON,True
963,2017,Marine LE PEN,Marine LE PEN,True
29214,2022,Emmanuel MACRON,Emmanuel MACRON,True
8299,2017,Marine LE PEN,Marine LE PEN,True
24006,2022,Marine LE PEN,Marine LE PEN,True
13293,2022,Marine LE PEN,Marine LE PEN,True
19069,2022,Emmanuel MACRON,Emmanuel MACRON,True
16232,2017,Marine LE PEN,Marine LE PEN,True
18552,2017,François FILLON,François FILLON,True
630,2017,Marine LE PEN,Marine LE PEN,True
10582,2022,Emmanuel MACRON,Emmanuel MACRON,True
5014,2017,Emmanuel MACRON,François FILLON,False
24441,2022,Marine LE PEN,Marine LE PEN,True
11747,2022,Emmanuel MACRON,Emmanuel MACRON,True
1871,2022,Emmanuel MACRON,Emmanuel MACRON,True
32875,2022,Marine LE PEN,Marine LE PEN,True
20369,2017,Marine LE PEN,Marine LE PEN,True
24975,2017,Marine LE PEN,Marine LE PEN,True
9161,2017,Marine LE PEN,Marine LE PEN,True
28454,2022,Marine LE PEN,Marine LE PEN,True
26561,2017,Marine LE PEN,Marine LE PEN,True
19190,2022,Marine LE PEN,Marine LE PEN,True
19539,2017,François FILLON,François FILLON,True
1945,2017,Marine LE PEN,Marine LE PEN,True
3844,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
16427,2022,Emmanuel MACRON,Emmanuel MACRON,True
21690,2022,Marine LE PEN,Marine LE PEN,True
14663,2022,Marine LE PEN,Marine LE PEN,True
20778,2017,Marine LE PEN,Marine LE PEN,True
15369,2022,Emmanuel MACRON,Emmanuel MACRON,True
10952,2022,Emmanuel MACRON,Emmanuel MACRON,True
5396,2022,Emmanuel MACRON,Emmanuel MACRON,True
23859,2022,Marine LE PEN,Marine LE PEN,True
34068,2017,Marine LE PEN,Marine LE PEN,True
3189,2022,Marine LE PEN,Marine LE PEN,True
5071,2017,Emmanuel MACRON,Emmanuel MACRON,True
30631,2017,Marine LE PEN,Marine LE PEN,True
19897,2022,Marine LE PEN,Marine LE PEN,True
1180,2017,Marine LE PEN,Marine LE PEN,True
21569,2017,Marine LE PEN,Marine LE PEN,True
2338,2017,Marine LE PEN,Marine LE PEN,True
19659,2022,Marine LE PEN,Marine LE PEN,True
24912,2022,Marine LE PEN,Marine LE PEN,True
32348,2017,François FILLON,Emmanuel MACRON,False
29124,2017,Jean-Luc MÉLENCHON,François FILLON,False
30578,2017,Marine LE PEN,Marine LE PEN,True
33467,2022,Emmanuel MACRON,Emmanuel MACRON,True
22415,2022,Marine LE PEN,Marine LE PEN,True
28291,2017,Marine LE PEN,Marine LE PEN,True
13439,2017,François FILLON,Emmanuel MACRON,False
31666,2017,Marine LE PEN,Marine LE PEN,True
22206,2017,Marine LE PEN,Marine LE PEN,True
11506,2017,Emmanuel MACRON,Emmanuel MACRON,True
26879,2022,Emmanuel MACRON,Emmanuel MACRON,True
26147,2022,Emmanuel MACRON,Emmanuel MACRON,True
6348,2017,Marine LE PEN,Marine LE PEN,True
31996,2017,Emmanuel MACRON,Emmanuel MACRON,True
17321,2022,Marine LE PEN,Marine LE PEN,True
32292,2022,Marine LE PEN,Marine LE PEN,True
27339,2017,Marine LE PEN,Marine LE PEN,True
2494,2017,Marine LE PEN,Marine LE PEN,True
21447,2017,Marine LE PEN,Marine LE PEN,True
17971,2022,Marine LE PEN,Marine LE PEN,True
17942,2022,Emmanuel MACRON,Emmanuel MACRON,True
2908,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
30369,2022,Marine LE PEN,Marine LE PEN,True
9880,2022,Marine LE PEN,Marine LE PEN,True
2903,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
18939,2022,Emmanuel MACRON,Emmanuel MACRON,True
26623,2022,Marine LE PEN,Marine LE PEN,True
5727,2022,Emmanuel MACRON,Emmanuel MACRON,True
31308,2022,Emmanuel MACRON,Emmanuel MACRON,True
16439,2017,Emmanuel MACRON,Emmanuel MACRON,True
17439,2017,Marine LE PEN,Marine LE PEN,True
13422,2017,Emmanuel MACRON,Emmanuel MACRON,True
8524,2017,François FILLON,François FILLON,True
9158,2017,Marine LE PEN,Marine LE PEN,True
20029,2022,Marine LE PEN,Marine LE PEN,True
13473,2022,Emmanuel MACRON,Emmanuel MACRON,True
30340,2022,Marine LE PEN,Marine LE PEN,True
7127,2017,Marine LE PEN,Marine LE PEN,True
17320,2017,Marine LE PEN,Marine LE PEN,True
17266,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
33558,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11949,2017,Emmanuel MACRON,Emmanuel MACRON,True
22164,2017,Marine LE PEN,Marine LE PEN,True
6830,2022,Emmanuel MACRON,Emmanuel MACRON,True
14141,2017,François FILLON,Emmanuel MACRON,False
11486,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
27560,2022,Emmanuel MACRON,Emmanuel MACRON,True
21332,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
29098,2017,Marine LE PEN,Marine LE PEN,True
31826,2022,Marine LE PEN,Marine LE PEN,True
7459,2022,Marine LE PEN,Marine LE PEN,True
13417,2017,Emmanuel MACRON,Emmanuel MACRON,True
10468,2022,Emmanuel MACRON,Emmanuel MACRON,True
29657,2022,Marine LE PEN,Marine LE PEN,True
5344,2017,Marine LE PEN,Marine LE PEN,True
12898,2017,Emmanuel MACRON,Emmanuel MACRON,True
22746,2022,Emmanuel MACRON,Emmanuel MACRON,True
10163,2017,Marine LE PEN,Marine LE PEN,True
9185,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
32106,2017,Marine LE PEN,Marine LE PEN,True
5563,2017,Marine LE PEN,Marine LE PEN,True
21584,2022,Marine LE PEN,Marine LE PEN,True
23536,2022,Marine LE PEN,Marine LE PEN,True
10180,2017,Marine LE PEN,Marine LE PEN,True
16975,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31572,2017,Marine LE PEN,Marine LE PEN,True
20546,2022,Marine LE PEN,Marine LE PEN,True
5860,2017,Marine LE PEN,Marine LE PEN,True
17855,2022,Emmanuel MACRON,Emmanuel MACRON,True
8935,2022,Marine LE PEN,Marine LE PEN,True
32970,2022,Marine LE PEN,Marine LE PEN,True
27420,2017,François FILLON,Emmanuel MACRON,False
34947,2017,Marine LE PEN,Marine LE PEN,True
25084,2022,Emmanuel MACRON,Emmanuel MACRON,True
35176,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
17807,2017,Emmanuel MACRON,François FILLON,False
33551,2017,Emmanuel MACRON,Emmanuel MACRON,True
25227,2017,Jean LASSALLE,Emmanuel MACRON,False
33267,2017,François FILLON,François FILLON,True
22363,2022,Marine LE PEN,Marine LE PEN,True
33961,2022,Emmanuel MACRON,Emmanuel MACRON,True
32732,2022,Marine LE PEN,Marine LE PEN,True
8317,2017,Emmanuel MACRON,Emmanuel MACRON,True
34680,2022,Marine LE PEN,Marine LE PEN,True
3181,2017,Marine LE PEN,Marine LE PEN,True
701,2017,Marine LE PEN,Marine LE PEN,True
6412,2022,Marine LE PEN,Marine LE PEN,True
3148,2022,Marine LE PEN,Marine LE PEN,True
1457,2022,Marine LE PEN,Marine LE PEN,True
21484,2017,François FILLON,François FILLON,True
22916,2022,Marine LE PEN,Marine LE PEN,True
20950,2022,Emmanuel MACRON,Emmanuel MACRON,True
2211,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
34338,2017,Marine LE PEN,Marine LE PEN,True
5597,2022,Emmanuel MACRON,Emmanuel MACRON,True
15938,2022,Emmanuel MACRON,Emmanuel MACRON,True
29019,2022,Marine LE PEN,Marine LE PEN,True
25339,2017,Emmanuel MACRON,Emmanuel MACRON,True
32574,2022,Marine LE PEN,Marine LE PEN,True
27298,2017,Emmanuel MACRON,Emmanuel MACRON,True
694,2022,Marine LE PEN,Marine LE PEN,True
2518,2022,Marine LE PEN,Marine LE PEN,True
26737,2022,Emmanuel MACRON,Emmanuel MACRON,True
9814,2022,Emmanuel MACRON,Emmanuel MACRON,True
7829,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
28780,2017,François FILLON,François FILLON,True
30687,2022,Marine LE PEN,Marine LE PEN,True
34675,2022,Marine LE PEN,Marine LE PEN,True
10426,2022,Emmanuel MACRON,Emmanuel MACRON,True
18220,2017,Emmanuel MACRON,Emmanuel MACRON,True
32168,2017,Marine LE PEN,Marine LE PEN,True
10430,2017,Emmanuel MACRON,Emmanuel MACRON,True
18151,2017,Marine LE PEN,Marine LE PEN,True
22000,2017,Marine LE PEN,Marine LE PEN,True
11603,2022,Emmanuel MACRON,Emmanuel MACRON,True
19105,2022,Emmanuel MACRON,Emmanuel MACRON,True
16066,2022,Emmanuel MACRON,Emmanuel MACRON,True
26193,2017,Emmanuel MACRON,Emmanuel MACRON,True
9408,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
21064,2022,Marine LE PEN,Marine LE PEN,True
9220,2017,Marine LE PEN,Marine LE PEN,True
17932,2017,Emmanuel MACRON,Emmanuel MACRON,True
1412,2022,Marine LE PEN,Marine LE PEN,True
20804,2022,Marine LE PEN,Marine LE PEN,True
30887,2022,Emmanuel MACRON,Emmanuel MACRON,True
27576,2022,Marine LE PEN,Marine LE PEN,True
8191,2017,Marine LE PEN,Marine LE PEN,True
773,2022,Marine LE PEN,Marine LE PEN,True
9483,2017,Marine LE PEN,Marine LE PEN,True
22891,2022,Marine LE PEN,Marine LE PEN,True
11905,2017,Emmanuel MACRON,Emmanuel MACRON,True
950,2022,Marine LE PEN,Marine LE PEN,True
24390,2017,Marine LE PEN,Marine LE PEN,True
15784,2022,Marine LE PEN,Marine LE PEN,True
9365,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
12603,2022,Marine LE PEN,Marine LE PEN,True
8229,2017,Marine LE PEN,Marine LE PEN,True
5032,2017,Emmanuel MACRON,François FILLON,False
15390,2022,Jean LASSALLE,Emmanuel MACRON,False
22517,2022,Emmanuel MACRON,Emmanuel MACRON,True
8170,2017,Jean-Luc MÉLENCHON,François FILLON,False
20486,2017,Marine LE PEN,Marine LE PEN,True
17294,2017,Marine LE PEN,Marine LE PEN,True
19850,2022,Marine LE PEN,Marine LE PEN,True
16325,2017,Marine LE PEN,Marine LE PEN,True
1907,2022,Marine LE PEN,Marine LE PEN,True
862,2017,Marine LE PEN,Marine LE PEN,True
6438,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
8571,2022,Emmanuel MACRON,Emmanuel MACRON,True
18587,2017,François FILLON,François FILLON,True
10798,2017,Emmanuel MACRON,François FILLON,False
1334,2017,François FILLON,Emmanuel MACRON,False
6758,2017,Marine LE PEN,Marine LE PEN,True
23744,2017,François FILLON,François FILLON,True
5206,2017,François FILLON,François FILLON,True
19613,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
22779,2017,Marine LE PEN,Marine LE PEN,True
5829,2017,Marine LE PEN,Marine LE PEN,True
30845,2017,Marine LE PEN,Marine LE PEN,True
28148,2017,Marine LE PEN,Marine LE PEN,True
6861,2017,Jean-Luc MÉLENCHON,François FILLON,False
19112,2017,Marine LE PEN,Marine LE PEN,True
19132,2017,Emmanuel MACRON,François FILLON,False
30208,2017,Emmanuel MACRON,Emmanuel MACRON,True
9824,2017,Marine LE PEN,Marine LE PEN,True
15582,2017,François FILLON,François FILLON,True
23726,2017,François FILLON,François FILLON,True
34997,2017,Emmanuel MACRON,Emmanuel MACRON,True
8433,2022,Marine LE PEN,Marine LE PEN,True
23233,2022,Marine LE PEN,Marine LE PEN,True
27751,2017,Marine LE PEN,Marine LE PEN,True
16465,2022,Emmanuel MACRON,Emmanuel MACRON,True
14877,2017,Marine LE PEN,Marine LE PEN,True
4145,2017,François FILLON,Emmanuel MACRON,False
21110,2022,Marine LE PEN,Marine LE PEN,True
12369,2022,Marine LE PEN,Marine LE PEN,True
35085,2017,François FILLON,Emmanuel MACRON,False
13457,2022,Emmanuel MACRON,Emmanuel MACRON,True
14558,2022,Marine LE PEN,Marine LE PEN,True
7156,2017,Marine LE PEN,Marine LE PEN,True
26156,2022,Marine LE PEN,Marine LE PEN,True
674,2017,Marine LE PEN,Marine LE PEN,True
34549,2017,Marine LE PEN,Marine LE PEN,True
9849,2022,Marine LE PEN,Marine LE PEN,True
4096,2022,Jean LASSALLE,Emmanuel MACRON,False
6527,2022,Marine LE PEN,Marine LE PEN,True
25548,2022,Emmanuel MACRON,Emmanuel MACRON,True
20760,2022,Emmanuel MACRON,Emmanuel MACRON,True
500,2022,Marine LE PEN,Marine LE PEN,True
16176,2017,Jean-Luc MÉLENCHON,François FILLON,False
3173,2017,Marine LE PEN,Marine LE PEN,True
13296,2022,Emmanuel MACRON,Emmanuel MACRON,True
23821,2017,Marine LE PEN,Marine LE PEN,True
13759,2017,Emmanuel MACRON,Emmanuel MACRON,True
7905,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
20976,2017,Emmanuel MACRON,Emmanuel MACRON,True
19758,2017,Marine LE PEN,Marine LE PEN,True
33025,2017,Emmanuel MACRON,François FILLON,False
15621,2022,Marine LE PEN,Marine LE PEN,True
26133,2022,Marine LE PEN,Marine LE PEN,True
25640,2017,Emmanuel MACRON,Emmanuel MACRON,True
6502,2022,Marine LE PEN,Marine LE PEN,True
5059,2017,Marine LE PEN,Marine LE PEN,True
9032,2017,Marine LE PEN,Marine LE PEN,True
29425,2017,Emmanuel MACRON,Emmanuel MACRON,True
2730,2017,Marine LE PEN,Marine LE PEN,True
15828,2022,Marine LE PEN,Marine LE PEN,True
33412,2022,Marine LE PEN,Marine LE PEN,True
12516,2017,Marine LE PEN,Marine LE PEN,True
31650,2017,Emmanuel MACRON,Emmanuel MACRON,True
22294,2017,François FILLON,François FILLON,True
29328,2022,Emmanuel MACRON,Emmanuel MACRON,True
22973,2017,Marine LE PEN,Marine LE PEN,True
22533,2017,Marine LE PEN,Marine LE PEN,True
34252,2022,Marine LE PEN,Marine LE PEN,True
13397,2022,Emmanuel MACRON,Emmanuel MACRON,True
29356,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
14117,2022,Marine LE PEN,Marine LE PEN,True
1777,2022,Marine LE PEN,Marine LE PEN,True
32765,2022,Marine LE PEN,Marine LE PEN,True
31031,2022,Emmanuel MACRON,Emmanuel MACRON,True
27361,2017,Marine LE PEN,Marine LE PEN,True
4064,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
12602,2017,Marine LE PEN,Marine LE PEN,True
27786,2022,Marine LE PEN,Marine LE PEN,True
10467,2022,Emmanuel MACRON,Emmanuel MACRON,True
19570,2017,François FILLON,François FILLON,True
35022,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
4881,2022,Emmanuel MACRON,Emmanuel MACRON,True
28614,2022,Emmanuel MACRON,Emmanuel MACRON,True
12651,2017,Emmanuel MACRON,Emmanuel MACRON,True
19892,2017,Marine LE PEN,Marine LE PEN,True
3031,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
30657,2022,Marine LE PEN,Marine LE PEN,True
8685,2022,Marine LE PEN,Marine LE PEN,True
5978,2017,Emmanuel MACRON,Emmanuel MACRON,True
12426,2022,Emmanuel MACRON,Emmanuel MACRON,True
35126,2017,Emmanuel MACRON,Emmanuel MACRON,True
32463,2022,Marine LE PEN,Marine LE PEN,True
13265,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
9648,2022,Marine LE PEN,Marine LE PEN,True
18333,2022,Emmanuel MACRON,Emmanuel MACRON,True
8972,2017,Marine LE PEN,Marine LE PEN,True
34137,2022,Marine LE PEN,Marine LE PEN,True
15252,2022,Marine LE PEN,Marine LE PEN,True
2189,2017,Marine LE PEN,Marine LE PEN,True
1431,2022,Marine LE PEN,Marine LE PEN,True
19311,2022,Marine LE PEN,Marine LE PEN,True
1112,2022,Marine LE PEN,Marine LE PEN,True
30972,2017,François FILLON,François FILLON,True
27967,2022,Emmanuel MACRON,Emmanuel MACRON,True
30215,2022,Emmanuel MACRON,Emmanuel MACRON,True
5397,2017,Emmanuel MACRON,Emmanuel MACRON,True
22257,2022,Marine LE PEN,Marine LE PEN,True
14981,2022,Marine LE PEN,Marine LE PEN,True
27214,2017,Marine LE PEN,Marine LE PEN,True
12381,2022,Emmanuel MACRON,Emmanuel MACRON,True
11607,2017,Marine LE PEN,Marine LE PEN,True
5204,2022,Emmanuel MACRON,Emmanuel MACRON,True
25213,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
267,2017,Marine LE PEN,Marine LE PEN,True
28311,2017,Marine LE PEN,Marine LE PEN,True
4475,2017,Emmanuel MACRON,Emmanuel MACRON,True
35245,2017,François FILLON,Emmanuel MACRON,False
5844,2017,Emmanuel MACRON,Emmanuel MACRON,True
31041,2017,Emmanuel MACRON,Emmanuel MACRON,True
32325,2017,Marine LE PEN,Marine LE PEN,True
4917,2017,Marine LE PEN,Marine LE PEN,True
34168,2017,Marine LE PEN,Marine LE PEN,True
15071,2017,Marine LE PEN,Marine LE PEN,True
27146,2022,Marine LE PEN,Marine LE PEN,True
32159,2017,Marine LE PEN,Marine LE PEN,True
30098,2022,Marine LE PEN,Marine LE PEN,True
32573,2022,Marine LE PEN,Marine LE PEN,True
25212,2022,Emmanuel MACRON,Emmanuel MACRON,True
14444,2017,Marine LE PEN,Marine LE PEN,True
2359,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
20135,2022,Marine LE PEN,Marine LE PEN,True
14862,2022,Emmanuel MACRON,Emmanuel MACRON,True
19068,2017,Marine LE PEN,Marine LE PEN,True
21053,2017,Emmanuel MACRON,Emmanuel MACRON,True
17276,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
28349,2022,Marine LE PEN,Marine LE PEN,True
12594,2017,Jean-Luc MÉLENCHON,François FILLON,False
14352,2022,Marine LE PEN,Marine LE PEN,True
19580,2017,François FILLON,François FILLON,True
24334,2017,Marine LE PEN,Marine LE PEN,True
3335,2017,Marine LE PEN,Marine LE PEN,True
26115,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17424,2022,Marine LE PEN,Marine LE PEN,True
34295,2022,Marine LE PEN,Marine LE PEN,True
31154,2022,Emmanuel MACRON,Emmanuel MACRON,True
33305,2017,François FILLON,Emmanuel MACRON,False
708,2017,Marine LE PEN,Marine LE PEN,True
23996,2017,Marine LE PEN,Marine LE PEN,True
29619,2022,Marine LE PEN,Marine LE PEN,True
28616,2022,Marine LE PEN,Marine LE PEN,True
5712,2017,Marine LE PEN,Marine LE PEN,True
28917,2022,Marine LE PEN,Marine LE PEN,True
4988,2022,Marine LE PEN,Marine LE PEN,True
29879,2022,Emmanuel MACRON,Emmanuel MACRON,True
6511,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
15326,2022,Marine LE PEN,Marine LE PEN,True
26897,2017,Marine LE PEN,Marine LE PEN,True
33592,2017,Marine LE PEN,Marine LE PEN,True
16084,2022,Marine LE PEN,Marine LE PEN,True
5131,2017,Emmanuel MACRON,François FILLON,False
21980,2017,Marine LE PEN,Marine LE PEN,True
19966,2017,Marine LE PEN,Marine LE PEN,True
3482,2017,Marine LE PEN,Marine LE PEN,True
8577,2017,Marine LE PEN,Marine LE PEN,True
747,2022,Marine LE PEN,Marine LE PEN,True
11548,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
23168,2017,Marine LE PEN,Marine LE PEN,True
19489,2017,François FILLON,François FILLON,True
29080,2022,Emmanuel MACRON,Emmanuel MACRON,True
15002,2022,Emmanuel MACRON,Emmanuel MACRON,True
25667,2022,Emmanuel MACRON,Emmanuel MACRON,True
14556,2017,Emmanuel MACRON,Emmanuel MACRON,True
9921,2017,Marine LE PEN,Marine LE PEN,True
19865,2017,Marine LE PEN,Marine LE PEN,True
28537,2022,Marine LE PEN,Marine LE PEN,True
18099,2022,Emmanuel MACRON,Emmanuel MACRON,True
9963,2022,Emmanuel MACRON,Emmanuel MACRON,True
1739,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
23129,2017,Marine LE PEN,Marine LE PEN,True
30755,2022,Emmanuel MACRON,Emmanuel MACRON,True
7024,2017,Marine LE PEN,Marine LE PEN,True
29078,2022,Marine LE PEN,Marine LE PEN,True
20612,2017,Marine LE PEN,Marine LE PEN,True
25957,2017,Marine LE PEN,Marine LE PEN,True
14148,2017,Marine LE PEN,Marine LE PEN,True
25997,2022,Marine LE PEN,Marine LE PEN,True
10216,2017,François FILLON,François FILLON,True
12596,2017,Jean-Luc MÉLENCHON,François FILLON,False
25139,2017,Emmanuel MACRON,Emmanuel MACRON,True
25728,2022,Emmanuel MACRON,Emmanuel MACRON,True
12452,2017,Marine LE PEN,Marine LE PEN,True
34854,2017,Marine LE PEN,Marine LE PEN,True
2070,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
25255,2017,Emmanuel MACRON,Emmanuel MACRON,True
28049,2017,Marine LE PEN,Marine LE PEN,True
13159,2022,Marine LE PEN,Marine LE PEN,True
32218,2022,Marine LE PEN,Marine LE PEN,True
32122,2017,Marine LE PEN,Marine LE PEN,True
6779,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
23677,2017,François FILLON,François FILLON,True
3935,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33410,2022,Marine LE PEN,Marine LE PEN,True
6745,2022,Emmanuel MACRON,Emmanuel MACRON,True
19621,2022,Marine LE PEN,Marine LE PEN,True
18493,2022,Emmanuel MACRON,Emmanuel MACRON,True
31933,2017,Emmanuel MACRON,François FILLON,False
5741,2017,Marine LE PEN,Marine LE PEN,True
32265,2022,Marine LE PEN,Marine LE PEN,True
12961,2017,Emmanuel MACRON,Emmanuel MACRON,True
27781,2017,Emmanuel MACRON,François FILLON,False
3288,2017,Marine LE PEN,Marine LE PEN,True
27162,2022,Emmanuel MACRON,Emmanuel MACRON,True
30380,2017,Marine LE PEN,Marine LE PEN,True
9061,2022,Emmanuel MACRON,Emmanuel MACRON,True
10349,2022,Marine LE PEN,Marine LE PEN,True
5908,2017,Emmanuel MACRON,Emmanuel MACRON,True
